,loss,val_loss,lr
0,0.21483661234378815,0.2698648273944855,9.999999974752427e-07
1,0.03932463377714157,0.020915593951940536,6.759999814676121e-05
2,0.013829695992171764,0.014668995514512062,0.00013420000323094428
3,0.011493179947137833,0.011835137382149696,0.00020080000103916973
4,0.010868152603507042,0.010676632635295391,0.0002673999988473952
5,0.010573985986411572,0.010257278569042683,0.00033400001120753586
6,0.010406646877527237,0.010292775928974152,0.0004005999944638461
7,0.010197242721915245,0.010135052725672722,0.00046720000682398677
8,0.009883188642561436,0.010053912177681923,0.000533799990080297
9,0.009567896835505962,0.010027224197983742,0.0006003999733366072
10,0.00914840493351221,0.010080900974571705,0.0006670000148005784
11,0.008938414976000786,0.009809003211557865,0.0007335999980568886
12,0.008745704777538776,0.009856928139925003,0.0008001999813131988
13,0.00864221341907978,0.010045661590993404,0.0008668000227771699
14,0.00852061528712511,0.010277219116687775,0.0009334000060334802
15,0.008355130441486835,0.010975046083331108,0.0010000000474974513
16,0.008119018748402596,0.011421938426792622,0.0009936667047441006
17,0.007872122339904308,0.011287173256278038,0.0009873333619907498
18,0.007487691938877106,0.01222977228462696,0.000981000019237399
19,0.007139546796679497,0.012633693404495716,0.0009746666764840484
20,0.00678546167910099,0.014182616025209427,0.0009683333337306976
21,0.006329517345875502,0.013985317200422287,0.0009619999909773469
22,0.005750761833041906,0.015977701172232628,0.0009556666482239962
23,0.005196310579776764,0.016003025695681572,0.0009493333054706454
24,0.004782733507454395,0.017318392172455788,0.0009430000209249556
25,0.004540661815553904,0.01702183485031128,0.0009366666781716049
26,0.004319103434681892,0.017549868673086166,0.0009303333354182541
27,0.004156478680670261,0.016928335651755333,0.0009239999926649034
28,0.004010791890323162,0.01719355769455433,0.0009176666499115527
29,0.003842365462332964,0.01689278520643711,0.0009113333071582019
30,0.0037171810399740934,0.01665489748120308,0.0009050000226125121
31,0.0035230631474405527,0.016623061150312424,0.0008986666798591614
32,0.003381161717697978,0.01673802174627781,0.0008923333371058106
33,0.00329330051317811,0.017928574234247208,0.0008859999943524599
34,0.0032136058434844017,0.017432471737265587,0.0008796666515991092
35,0.0031596580520272255,0.0172598697245121,0.0008733333088457584
36,0.00311238132417202,0.017432956025004387,0.0008670000243000686
37,0.0030837145168334246,0.017163937911391258,0.0008606666815467179
38,0.002984163584187627,0.017488760873675346,0.0008543333387933671
39,0.0029983886051923037,0.016715476289391518,0.0008479999960400164
40,0.0029413290321826935,0.016977647319436073,0.0008416666532866657
41,0.002868081908673048,0.01703558675944805,0.0008353333105333149
42,0.0028879009187221527,0.01718708500266075,0.0008290000259876251
43,0.002869598101824522,0.016956279054284096,0.0008226666832342744
44,0.002797416178509593,0.016316048800945282,0.0008163333404809237
45,0.0028006676584482193,0.016901247203350067,0.0008099999977275729
46,0.002750020707026124,0.0164351649582386,0.0008036666549742222
47,0.002739674411714077,0.016449477523565292,0.0007973333122208714
48,0.0027245571836829185,0.01637408323585987,0.0007910000276751816
49,0.002696411684155464,0.01635308936238289,0.0007846666849218309
50,0.0026536351069808006,0.016334667801856995,0.0007783333421684802
51,0.0026514155324548483,0.01611284725368023,0.0007719999994151294
52,0.002634115517139435,0.016125379130244255,0.0007656666566617787
53,0.002578919054940343,0.015998199582099915,0.000759333313908428
54,0.002591298194602132,0.016032498329877853,0.0007529999711550772
55,0.0025598187930881977,0.016308313235640526,0.0007466666866093874
56,0.00254174810834229,0.01588175818324089,0.0007403333438560367
57,0.00252240477129817,0.016060493886470795,0.0007340000011026859
58,0.0025360339786857367,0.01599317602813244,0.0007276666583493352
59,0.0025186233688145876,0.015912102535367012,0.0007213333155959845
60,0.00247965008020401,0.016124259680509567,0.0007149999728426337
61,0.002490419428795576,0.016047833487391472,0.0007086666882969439
62,0.0024586583022028208,0.01599155366420746,0.0007023333455435932
63,0.0024190356489270926,0.016040945425629616,0.0006960000027902424
64,0.0024363768752664328,0.016090556979179382,0.0006896666600368917
65,0.0024085412733256817,0.01598224602639675,0.000683333317283541
66,0.002395431511104107,0.016083989292383194,0.0006769999745301902
67,0.002380658406764269,0.016120800748467445,0.0006706666899845004
68,0.002375651616603136,0.016087789088487625,0.0006643333472311497
69,0.0023525338619947433,0.01608315482735634,0.0006580000044777989
70,0.0023629225324839354,0.015933433547616005,0.0006516666617244482
71,0.002313651842996478,0.016041021794080734,0.0006453333189710975
72,0.0022967944387346506,0.015994321554899216,0.0006389999762177467
73,0.002274948637932539,0.016069700941443443,0.0006326666916720569
74,0.002291020005941391,0.01592627540230751,0.0006263333489187062
75,0.002292284043505788,0.016116904094815254,0.0006200000061653554
76,0.0022861044853925705,0.016317183151841164,0.0006136666634120047
77,0.002277903025969863,0.0160117968916893,0.000607333320658654
78,0.0022183277178555727,0.016439441591501236,0.0006009999779053032
79,0.002237876644358039,0.01621425151824951,0.0005946666933596134
80,0.002234440064057708,0.015984654426574707,0.0005883333506062627
81,0.002200645860284567,0.016309931874275208,0.000582000007852912
82,0.002213182160630822,0.016210177913308144,0.0005756666650995612
83,0.00221992121078074,0.016165103763341904,0.0005693333223462105
84,0.0021785718854516745,0.016347941011190414,0.0005629999795928597
85,0.002173528540879488,0.016289563849568367,0.0005566666950471699
86,0.0021726221311837435,0.016396857798099518,0.0005503333522938192
87,0.002179026836529374,0.016395917162299156,0.0005440000095404685
88,0.002157222479581833,0.01615302637219429,0.0005376666667871177
89,0.0021369787864387035,0.016292676329612732,0.000531333324033767
90,0.0021371166221797466,0.01634209044277668,0.0005249999812804163
91,0.0021279831416904926,0.016620079055428505,0.0005186666385270655
92,0.0021346337161958218,0.016255713999271393,0.0005123333539813757
93,0.0021163674537092447,0.016380269080400467,0.000506000011228025
94,0.002118294360116124,0.016379985958337784,0.0004996666684746742
95,0.0021158033050596714,0.01643349602818489,0.0004933333257213235
96,0.002071341034024954,0.016316430643200874,0.0004870000120718032
97,0.0020904098637402058,0.01633431203663349,0.0004806666693184525
98,0.002091005677357316,0.016534382477402687,0.00047433332656510174
99,0.0020776267629116774,0.016525249928236008,0.00046800001291558146
100,0.0020734136924147606,0.01633433997631073,0.00046166667016223073
101,0.002078740857541561,0.016395434737205505,0.00045533332740888
102,0.0020664576441049576,0.016415128484368324,0.0004490000137593597
103,0.0020490000024437904,0.01624366082251072,0.000442666671006009
104,0.002059422666206956,0.016289062798023224,0.00043633332825265825
105,0.0020498435478657484,0.01641247607767582,0.0004299999854993075
106,0.00204429286532104,0.016366291791200638,0.00042366667184978724
107,0.00202555232681334,0.016443151980638504,0.0004173333290964365
108,0.002048225374892354,0.01636674627661705,0.00041099998634308577
109,0.0020283684134483337,0.016415059566497803,0.0004046666726935655
110,0.0020214831456542015,0.016448067501187325,0.00039833332994021475
111,0.0020017472561448812,0.016450654715299606,0.000391999987186864
112,0.002019311999902129,0.016507882624864578,0.00038566667353734374
113,0.0020116392988711596,0.01639419049024582,0.000379333330783993
114,0.0019984811078757048,0.016388921067118645,0.00037299998803064227
115,0.002006587805226445,0.016320472583174706,0.000366666674381122
116,0.0019992568995803595,0.016372526064515114,0.00036033333162777126
117,0.002000852022320032,0.016386529430747032,0.0003539999888744205
118,0.0019877958111464977,0.016463499516248703,0.00034766667522490025
119,0.0019927057437598705,0.016389738768339157,0.0003413333324715495
120,0.0019766001496464014,0.016345931217074394,0.0003349999897181988
121,0.001987711526453495,0.016278397291898727,0.0003286666760686785
122,0.0019818495493382215,0.0162714384496212,0.00032233333331532776
123,0.001969445962458849,0.016224103048443794,0.00031599999056197703
124,0.0019698706455528736,0.016338692978024483,0.00030966667691245675
125,0.0019497680477797985,0.01626787707209587,0.000303333334159106
126,0.001966626849025488,0.016267765313386917,0.0002969999914057553
127,0.0019553496968001127,0.01633574441075325,0.000290666677756235
128,0.0019616063218563795,0.016351252794265747,0.00028433333500288427
129,0.0019370996160432696,0.016093023121356964,0.00027799999224953353
130,0.0019521241774782538,0.016302570700645447,0.00027166667860001326
131,0.0019388595828786492,0.016155268996953964,0.0002653333358466625
132,0.001961316214874387,0.016233712434768677,0.0002589999930933118
133,0.0019383170874789357,0.016097545623779297,0.0002526666794437915
134,0.001939766458235681,0.016067804768681526,0.0002463333366904408
135,0.001956144580617547,0.016224484890699387,0.00023999999393709004
136,0.0019402987090870738,0.01597762107849121,0.00023366666573565453
137,0.0019364214967936277,0.01602385938167572,0.00022733333753421903
138,0.0019270911579951644,0.015927789732813835,0.0002209999947808683
139,0.0019207429140806198,0.015976127237081528,0.00021466666657943279
140,0.0019413740374147892,0.01589071936905384,0.00020833333837799728
141,0.0019136946648359299,0.0159024465829134,0.00020199999562464654
142,0.0019450853578746319,0.015825023874640465,0.00019566666742321104
143,0.001922439318150282,0.01586819440126419,0.00018933333922177553
144,0.0019304901361465454,0.015677141025662422,0.0001829999964684248
145,0.0019244266441091895,0.01585487648844719,0.0001766666682669893
146,0.0019281782442703843,0.015839191153645515,0.00017033334006555378
147,0.001935014151968062,0.01565658487379551,0.00016399999731220305
148,0.0019459102768450975,0.015642398968338966,0.00015766666911076754
149,0.0019285440212115645,0.015521624125540257,0.0001513333263574168
150,0.001923731411807239,0.015512294135987759,0.0001449999981559813
151,0.0019290577620267868,0.015551475808024406,0.0001386666699545458
152,0.001937176799401641,0.015555350109934807,0.00013233332720119506
153,0.0019307752372696996,0.01552539598196745,0.00012599999899975955
154,0.001919235335662961,0.015521357767283916,0.00011966666352236643
155,0.001941002788953483,0.01563241332769394,0.00011333333532093093
156,0.0019174421904608607,0.015473896637558937,0.00010699999984353781
157,0.0019362664315849543,0.015419725328683853,0.00010066666436614469
158,0.001944605028256774,0.015459363348782063,9.433333616470918e-05
159,0.0019451894331723452,0.01547230128198862,8.800000068731606e-05
160,0.0019458492752164602,0.015509897843003273,8.166666520992294e-05
161,0.0019613474141806364,0.015538282692432404,7.533332973252982e-05
162,0.00196045427583158,0.01548689603805542,6.900000153109431e-05
163,0.001959090121090412,0.015609015710651875,6.266666605370119e-05
164,0.001963631482794881,0.015668485313653946,5.633333421428688e-05
165,0.001975573133677244,0.015619409270584583,4.999999873689376e-05
166,0.001961824484169483,0.01566903293132782,4.999999873689376e-05
167,0.001968143507838249,0.015760991722345352,4.999999873689376e-05
168,0.0019519001943990588,0.015775572508573532,4.999999873689376e-05
169,0.0019344594329595566,0.015781013295054436,4.999999873689376e-05
170,0.0019537112675607204,0.015763012692332268,4.999999873689376e-05
171,0.0019515666645020247,0.01570235937833786,4.999999873689376e-05
172,0.001931440201587975,0.01581096462905407,4.999999873689376e-05
173,0.0019528515404090285,0.015772564336657524,4.999999873689376e-05
174,0.0019410437671467662,0.015794849023222923,4.999999873689376e-05
175,0.001926864730194211,0.015782920643687248,4.999999873689376e-05
176,0.0019373770337551832,0.015772782266139984,4.999999873689376e-05
177,0.0019319215789437294,0.01579618640244007,4.999999873689376e-05
178,0.001911947038024664,0.015824049711227417,4.999999873689376e-05
179,0.0019310942152515054,0.01574672944843769,4.999999873689376e-05
180,0.0019142234232276678,0.015714364126324654,4.999999873689376e-05
181,0.0019187175203114748,0.01569429039955139,4.999999873689376e-05
182,0.0019193723564967513,0.015741314738988876,4.999999873689376e-05
183,0.001923491363413632,0.015736505389213562,4.999999873689376e-05
184,0.0019309300696477294,0.015777815133333206,4.999999873689376e-05
185,0.001947319135069847,0.015668947249650955,4.999999873689376e-05
186,0.0019368116045370698,0.01574796810746193,4.999999873689376e-05
187,0.0019196646753698587,0.015732798725366592,4.999999873689376e-05
188,0.001911908038891852,0.015665430575609207,4.999999873689376e-05
189,0.0019203202100470662,0.01569739170372486,4.999999873689376e-05
190,0.0019105937099084258,0.015709292143583298,4.999999873689376e-05
191,0.0019100556382909417,0.01569307968020439,4.999999873689376e-05
192,0.0019165287958458066,0.015683922916650772,4.999999873689376e-05
193,0.0019016533624380827,0.015678562223911285,4.999999873689376e-05
194,0.001922771567478776,0.015707669779658318,4.999999873689376e-05
195,0.0019278451800346375,0.015778714790940285,4.999999873689376e-05
196,0.0019328267080709338,0.015688695013523102,4.999999873689376e-05
197,0.0019244292052462697,0.015669168904423714,4.999999873689376e-05
198,0.0019173258915543556,0.01572827622294426,4.999999873689376e-05
199,0.001908700680360198,0.01578722521662712,4.999999873689376e-05
