date,date,real,forecast,ref_forecast
2018-04-08 02:00:00,2018-04-08 02:00:00,37661.0,40476.25,42925.0
2018-04-08 03:00:00,2018-04-08 03:00:00,37052.0,39943.88,42822.0
2018-04-08 04:00:00,2018-04-08 04:00:00,37051.0,40491.902,42752.0
2018-04-08 05:00:00,2018-04-08 05:00:00,37396.0,41310.203,42774.0
2018-04-08 06:00:00,2018-04-08 06:00:00,38017.0,43593.25,43523.0
2018-04-08 07:00:00,2018-04-08 07:00:00,39073.0,48381.715,44562.0
2018-04-08 08:00:00,2018-04-08 08:00:00,41551.0,50676.676,46356.0
2018-04-08 09:00:00,2018-04-08 09:00:00,43258.0,54385.363,47775.0
2018-04-08 10:00:00,2018-04-08 10:00:00,43807.0,55441.836,48019.0
2018-04-08 11:00:00,2018-04-08 11:00:00,43539.996,52013.89,47346.0
2018-04-08 12:00:00,2018-04-08 12:00:00,43247.996,51101.32,46511.0
2018-04-08 13:00:00,2018-04-08 13:00:00,42283.0,50533.625,45604.0
2018-04-08 14:00:00,2018-04-08 14:00:00,41175.0,51367.277,44990.0
2018-04-08 15:00:00,2018-04-08 15:00:00,40899.0,52542.88,45502.0
2018-04-08 16:00:00,2018-04-08 16:00:00,41911.0,53921.773,47250.0
2018-04-08 17:00:00,2018-04-08 17:00:00,45584.004,54419.746,50802.0
2018-04-08 18:00:00,2018-04-08 18:00:00,47599.0,56135.316,52687.0
2018-04-08 19:00:00,2018-04-08 19:00:00,48331.0,57437.906,52623.0
2018-04-08 20:00:00,2018-04-08 20:00:00,49987.0,57670.438,53540.0
2018-04-08 21:00:00,2018-04-08 21:00:00,49823.0,56673.18,52551.0
2018-04-08 22:00:00,2018-04-08 22:00:00,46809.004,53288.684,50315.0
2018-04-08 23:00:00,2018-04-08 23:00:00,43399.0,49812.703,47463.0
2018-04-09 00:00:00,2018-04-09 00:00:00,40693.996,47369.414,45985.0
2018-04-09 01:00:00,2018-04-09 01:00:00,39019.0,43356.11,44871.0
2018-04-09 02:00:00,2018-04-09 02:00:00,38260.0,42028.695,44790.0
2018-04-09 03:00:00,2018-04-09 03:00:00,38057.0,41455.047,45048.0
2018-04-09 04:00:00,2018-04-09 04:00:00,38464.0,41041.254,45648.0
2018-04-09 05:00:00,2018-04-09 05:00:00,40601.0,41834.01,47253.0
2018-04-09 06:00:00,2018-04-09 06:00:00,46480.0,45873.44,51209.0
2018-04-09 07:00:00,2018-04-09 07:00:00,53831.0,52761.773,56372.0
2018-04-09 08:00:00,2018-04-09 08:00:00,59034.996,59404.137,60259.0
2018-04-09 09:00:00,2018-04-09 09:00:00,60281.0,61096.33,61623.0
2018-04-09 10:00:00,2018-04-09 10:00:00,59315.0,61040.4,59528.0
2018-04-09 11:00:00,2018-04-09 11:00:00,58217.004,59620.8,57644.0
2018-04-09 12:00:00,2018-04-09 12:00:00,56652.0,58957.723,55703.0
2018-04-09 13:00:00,2018-04-09 13:00:00,56564.0,58415.086,55035.0
2018-04-09 14:00:00,2018-04-09 14:00:00,56115.0,58458.273,54408.0
2018-04-09 15:00:00,2018-04-09 15:00:00,56902.0,58866.62,54728.0
2018-04-09 16:00:00,2018-04-09 16:00:00,58427.996,59307.066,56530.0
2018-04-09 17:00:00,2018-04-09 17:00:00,59816.0,59436.566,59357.0
2018-04-09 18:00:00,2018-04-09 18:00:00,57899.0,59563.434,60057.0
2018-04-09 19:00:00,2018-04-09 19:00:00,56806.996,59597.742,60233.0
2018-04-09 20:00:00,2018-04-09 20:00:00,57551.0,58959.344,60969.0
2018-04-09 21:00:00,2018-04-09 21:00:00,55728.004,57646.36,59329.0
2018-04-09 22:00:00,2018-04-09 22:00:00,51381.0,54627.406,55222.0
2018-04-09 23:00:00,2018-04-09 23:00:00,47320.004,50411.29,51315.0
2018-04-10 00:00:00,2018-04-10 00:00:00,43672.0,46549.0,48866.0
2018-04-10 01:00:00,2018-04-10 01:00:00,41127.996,43992.98,46945.0
2018-04-10 02:00:00,2018-04-10 02:00:00,39856.0,42621.855,46098.0
2018-04-10 03:00:00,2018-04-10 03:00:00,39526.0,41670.406,46108.0
2018-04-10 04:00:00,2018-04-10 04:00:00,39614.0,41415.082,46312.0
2018-04-10 05:00:00,2018-04-10 05:00:00,41774.0,43749.688,48116.0
2018-04-10 06:00:00,2018-04-10 06:00:00,47341.0,47564.383,53431.0
2018-04-10 07:00:00,2018-04-10 07:00:00,54220.0,54238.84,60837.0
2018-04-10 08:00:00,2018-04-10 08:00:00,58229.0,59678.906,65713.0
2018-04-10 09:00:00,2018-04-10 09:00:00,58458.0,60333.285,65208.0
2018-04-10 10:00:00,2018-04-10 10:00:00,56956.996,59918.28,62743.0
2018-04-10 11:00:00,2018-04-10 11:00:00,56249.996,58920.938,60947.0
2018-04-10 12:00:00,2018-04-10 12:00:00,55059.0,58968.746,58924.0
2018-04-10 13:00:00,2018-04-10 13:00:00,55043.996,58751.086,58915.0
2018-04-10 14:00:00,2018-04-10 14:00:00,54745.0,58649.277,59963.0
2018-04-10 15:00:00,2018-04-10 15:00:00,55438.0,58383.41,60019.0
2018-04-10 16:00:00,2018-04-10 16:00:00,56799.0,58852.24,62083.0
2018-04-10 17:00:00,2018-04-10 17:00:00,58599.0,59310.81,65372.0
2018-04-10 18:00:00,2018-04-10 18:00:00,57328.0,59279.684,64508.0
2018-04-10 19:00:00,2018-04-10 19:00:00,56620.0,59107.523,63727.0
2018-04-10 20:00:00,2018-04-10 20:00:00,57030.004,58120.29,63535.0
2018-04-10 21:00:00,2018-04-10 21:00:00,55933.0,56559.24,61308.0
2018-04-10 22:00:00,2018-04-10 22:00:00,51592.0,54447.56,57921.0
2018-04-10 23:00:00,2018-04-10 23:00:00,47664.0,51448.734,53469.0
2018-04-11 00:00:00,2018-04-11 00:00:00,44149.0,48906.19,50673.0
2018-04-11 01:00:00,2018-04-11 01:00:00,41776.0,44409.32,48395.0
2018-04-11 02:00:00,2018-04-11 02:00:00,40825.0,43472.633,47715.0
2018-04-11 03:00:00,2018-04-11 03:00:00,40632.0,42601.844,47741.0
2018-04-11 04:00:00,2018-04-11 04:00:00,40781.0,42149.824,48520.0
2018-04-11 05:00:00,2018-04-11 05:00:00,42594.0,43817.832,50020.0
2018-04-11 06:00:00,2018-04-11 06:00:00,47873.004,47583.844,55212.0
2018-04-11 07:00:00,2018-04-11 07:00:00,54807.0,53937.36,63299.0
2018-04-11 08:00:00,2018-04-11 08:00:00,59504.004,59541.207,69156.0
2018-04-11 09:00:00,2018-04-11 09:00:00,60736.0,60900.44,70447.0
2018-04-11 10:00:00,2018-04-11 10:00:00,60256.0,61399.9,69530.0
2018-04-11 11:00:00,2018-04-11 11:00:00,59297.0,60225.266,67363.0
2018-04-11 12:00:00,2018-04-11 12:00:00,58338.0,59631.094,67381.0
2018-04-11 13:00:00,2018-04-11 13:00:00,58367.004,59403.645,67466.0
2018-04-11 14:00:00,2018-04-11 14:00:00,57758.0,59368.773,67283.0
2018-04-11 15:00:00,2018-04-11 15:00:00,57448.0,59358.74,66138.0
2018-04-11 16:00:00,2018-04-11 16:00:00,57428.0,59991.453,67494.0
2018-04-11 17:00:00,2018-04-11 17:00:00,58765.0,61300.52,69611.0
2018-04-11 18:00:00,2018-04-11 18:00:00,57496.0,61266.99,66689.0
2018-04-11 19:00:00,2018-04-11 19:00:00,56824.0,59906.242,65009.0
2018-04-11 20:00:00,2018-04-11 20:00:00,56954.0,59095.598,63709.0
2018-04-11 21:00:00,2018-04-11 21:00:00,56093.004,56616.652,60747.0
2018-04-11 22:00:00,2018-04-11 22:00:00,52089.0,53797.117,56309.0
2018-04-11 23:00:00,2018-04-11 23:00:00,48355.0,50877.168,52360.0
2018-04-12 00:00:00,2018-04-12 00:00:00,44382.0,47550.664,48418.0
2018-04-12 01:00:00,2018-04-12 01:00:00,41865.0,44681.727,45373.0
2018-04-12 02:00:00,2018-04-12 02:00:00,40609.0,43365.56,43939.0
2018-04-12 03:00:00,2018-04-12 03:00:00,40265.0,42524.234,43524.0
2018-04-12 04:00:00,2018-04-12 04:00:00,40688.0,42122.633,43790.0
2018-04-12 05:00:00,2018-04-12 05:00:00,42635.0,42926.03,45539.0
2018-04-12 06:00:00,2018-04-12 06:00:00,48067.0,46399.973,50708.0
2018-04-12 07:00:00,2018-04-12 07:00:00,55191.0,52792.707,58642.0
2018-04-12 08:00:00,2018-04-12 08:00:00,59923.0,57776.08,64702.0
2018-04-12 09:00:00,2018-04-12 09:00:00,61852.0,59366.61,66744.0
2018-04-12 10:00:00,2018-04-12 10:00:00,61836.0,60200.86,65872.0
2018-04-12 11:00:00,2018-04-12 11:00:00,61153.0,59703.547,64306.0
2018-04-12 12:00:00,2018-04-12 12:00:00,59917.0,59488.67,61930.0
2018-04-12 13:00:00,2018-04-12 13:00:00,60015.0,58829.99,59737.0
2018-04-12 14:00:00,2018-04-12 14:00:00,59802.0,58607.58,59737.0
2018-04-12 15:00:00,2018-04-12 15:00:00,59213.0,58273.51,59607.0
2018-04-12 16:00:00,2018-04-12 16:00:00,58991.0,59435.797,60657.0
2018-04-12 17:00:00,2018-04-12 17:00:00,59994.996,59100.348,63072.0
2018-04-12 18:00:00,2018-04-12 18:00:00,58811.0,59886.637,63176.0
2018-04-12 19:00:00,2018-04-12 19:00:00,57603.0,59349.914,63841.0
2018-04-12 20:00:00,2018-04-12 20:00:00,58142.0,58302.594,64882.0
2018-04-12 21:00:00,2018-04-12 21:00:00,56967.0,56556.49,63042.0
2018-04-12 22:00:00,2018-04-12 22:00:00,52627.0,53344.36,58989.0
2018-04-12 23:00:00,2018-04-12 23:00:00,48638.0,50136.44,54815.0
2018-04-13 00:00:00,2018-04-13 00:00:00,44980.0,47055.74,49269.0
2018-04-13 01:00:00,2018-04-13 01:00:00,42416.0,44659.53,46445.0
2018-04-13 02:00:00,2018-04-13 02:00:00,41319.0,42878.492,45144.0
2018-04-13 03:00:00,2018-04-13 03:00:00,40850.0,41746.61,44918.0
2018-04-13 04:00:00,2018-04-13 04:00:00,40937.0,41239.363,45279.0
2018-04-13 05:00:00,2018-04-13 05:00:00,42856.0,42015.81,47166.0
2018-04-13 06:00:00,2018-04-13 06:00:00,48058.0,43733.09,52466.0
2018-04-13 07:00:00,2018-04-13 07:00:00,54746.0,48053.527,58969.0
2018-04-13 08:00:00,2018-04-13 08:00:00,58788.996,52037.88,64277.0
2018-04-13 09:00:00,2018-04-13 09:00:00,59592.004,54105.504,65171.0
2018-04-13 10:00:00,2018-04-13 10:00:00,58320.0,55954.785,62774.0
2018-04-13 11:00:00,2018-04-13 11:00:00,58167.004,56207.77,60459.0
2018-04-13 12:00:00,2018-04-13 12:00:00,57491.004,55163.82,58193.0
2018-04-13 13:00:00,2018-04-13 13:00:00,57820.0,54644.367,56533.0
2018-04-13 14:00:00,2018-04-13 14:00:00,57514.004,54352.02,55534.0
2018-04-13 15:00:00,2018-04-13 15:00:00,57236.0,54355.84,55829.0
2018-04-13 16:00:00,2018-04-13 16:00:00,58001.0,55799.766,56593.0
2018-04-13 17:00:00,2018-04-13 17:00:00,59441.0,56927.75,58434.0
2018-04-13 18:00:00,2018-04-13 18:00:00,58015.0,57830.94,57927.0
2018-04-13 19:00:00,2018-04-13 19:00:00,56477.004,57633.17,57354.0
2018-04-13 20:00:00,2018-04-13 20:00:00,55955.0,56572.707,56951.0
2018-04-13 21:00:00,2018-04-13 21:00:00,54739.0,54593.805,54397.0
2018-04-13 22:00:00,2018-04-13 22:00:00,50899.0,52369.203,50562.0
2018-04-13 23:00:00,2018-04-13 23:00:00,47568.0,49425.41,47718.0
2018-04-14 00:00:00,2018-04-14 00:00:00,44049.0,46193.65,47693.0
2018-04-14 01:00:00,2018-04-14 01:00:00,41588.0,42954.426,45371.0
2018-04-14 02:00:00,2018-04-14 02:00:00,40214.0,41017.3,43969.0
2018-04-14 03:00:00,2018-04-14 03:00:00,39477.0,40550.4,43521.0
2018-04-14 04:00:00,2018-04-14 04:00:00,39391.0,39917.047,43977.0
2018-04-14 05:00:00,2018-04-14 05:00:00,39937.0,39778.15,44831.0
2018-04-14 06:00:00,2018-04-14 06:00:00,41653.0,40732.188,46405.0
2018-04-14 07:00:00,2018-04-14 07:00:00,44562.004,43817.82,48824.0
2018-04-14 08:00:00,2018-04-14 08:00:00,48540.0,46402.54,51930.0
2018-04-14 09:00:00,2018-04-14 09:00:00,51056.996,48497.125,53798.0
2018-04-14 10:00:00,2018-04-14 10:00:00,51081.0,49365.24,52388.0
2018-04-14 11:00:00,2018-04-14 11:00:00,50718.0,49468.297,50569.0
2018-04-14 12:00:00,2018-04-14 12:00:00,49712.0,48821.688,48957.0
2018-04-14 13:00:00,2018-04-14 13:00:00,48342.0,47834.61,47638.0
2018-04-14 14:00:00,2018-04-14 14:00:00,46562.0,47083.523,47182.0
2018-04-14 15:00:00,2018-04-14 15:00:00,45233.0,46146.26,47606.0
2018-04-14 16:00:00,2018-04-14 16:00:00,45680.004,48390.445,49617.0
2018-04-14 17:00:00,2018-04-14 17:00:00,47896.004,49896.473,52711.0
2018-04-14 18:00:00,2018-04-14 18:00:00,49540.004,51331.727,54385.0
2018-04-14 19:00:00,2018-04-14 19:00:00,49765.0,51793.36,55006.0
2018-04-14 20:00:00,2018-04-14 20:00:00,50115.996,52485.594,55395.0
2018-04-14 21:00:00,2018-04-14 21:00:00,50000.0,50991.21,53919.0
2018-04-14 22:00:00,2018-04-14 22:00:00,47479.0,49252.453,52291.0
2018-04-14 23:00:00,2018-04-14 23:00:00,44589.004,47178.773,49930.0
2018-04-15 00:00:00,2018-04-15 00:00:00,41829.0,45597.24,47758.0
2018-04-15 01:00:00,2018-04-15 01:00:00,39634.0,41212.176,45650.0
2018-04-15 02:00:00,2018-04-15 02:00:00,38566.0,40019.438,44437.0
2018-04-15 03:00:00,2018-04-15 03:00:00,37872.0,39488.8,44076.0
2018-04-15 04:00:00,2018-04-15 04:00:00,37511.0,40200.47,43970.0
2018-04-15 05:00:00,2018-04-15 05:00:00,37788.0,41300.027,44001.0
2018-04-15 06:00:00,2018-04-15 06:00:00,38406.0,43434.527,44649.0
2018-04-15 07:00:00,2018-04-15 07:00:00,39866.0,47854.97,45750.0
2018-04-15 08:00:00,2018-04-15 08:00:00,42518.0,51478.94,47621.0
2018-04-15 09:00:00,2018-04-15 09:00:00,44524.0,53526.5,49309.0
2018-04-15 10:00:00,2018-04-15 10:00:00,45045.0,54398.14,49243.0
2018-04-15 11:00:00,2018-04-15 11:00:00,44666.004,53886.0,48786.0
2018-04-15 12:00:00,2018-04-15 12:00:00,44743.0,53011.016,48181.0
2018-04-15 13:00:00,2018-04-15 13:00:00,44643.0,52429.168,47159.0
2018-04-15 14:00:00,2018-04-15 14:00:00,44576.0,53831.684,46198.0
2018-04-15 15:00:00,2018-04-15 15:00:00,44739.004,53382.312,46201.0
2018-04-15 16:00:00,2018-04-15 16:00:00,45529.0,55744.316,47153.0
2018-04-15 17:00:00,2018-04-15 17:00:00,48871.0,54869.336,50665.0
2018-04-15 18:00:00,2018-04-15 18:00:00,50072.0,58802.023,52952.0
2018-04-15 19:00:00,2018-04-15 19:00:00,50163.0,57043.684,52242.0
2018-04-15 20:00:00,2018-04-15 20:00:00,50711.0,57358.82,53858.0
2018-04-15 21:00:00,2018-04-15 21:00:00,50234.996,55687.332,54142.0
2018-04-15 22:00:00,2018-04-15 22:00:00,47514.0,52464.676,52081.0
2018-04-15 23:00:00,2018-04-15 23:00:00,44007.0,49126.06,49177.0
2018-04-16 00:00:00,2018-04-16 00:00:00,41146.996,46865.13,47125.0
2018-04-16 01:00:00,2018-04-16 01:00:00,39321.0,43037.77,45546.0
2018-04-16 02:00:00,2018-04-16 02:00:00,38790.0,41872.07,44996.0
2018-04-16 03:00:00,2018-04-16 03:00:00,38660.0,41489.49,44908.0
2018-04-16 04:00:00,2018-04-16 04:00:00,39058.0,41193.008,45438.0
2018-04-16 05:00:00,2018-04-16 05:00:00,41188.0,42102.97,46849.0
2018-04-16 06:00:00,2018-04-16 06:00:00,46619.0,46837.098,50834.0
2018-04-16 07:00:00,2018-04-16 07:00:00,53407.0,53594.22,56268.0
2018-04-16 08:00:00,2018-04-16 08:00:00,57395.004,59262.066,61027.0
2018-04-16 09:00:00,2018-04-16 09:00:00,57467.0,60817.01,63338.0
2018-04-16 10:00:00,2018-04-16 10:00:00,56176.0,60397.91,62118.0
2018-04-16 11:00:00,2018-04-16 11:00:00,55205.0,59539.316,60178.0
2018-04-16 12:00:00,2018-04-16 12:00:00,54284.004,59591.348,57931.0
2018-04-16 13:00:00,2018-04-16 13:00:00,54486.996,59131.9,57178.0
2018-04-16 14:00:00,2018-04-16 14:00:00,54067.0,58896.777,56397.0
2018-04-16 15:00:00,2018-04-16 15:00:00,53736.0,59008.004,56632.0
2018-04-16 16:00:00,2018-04-16 16:00:00,54304.0,59238.03,58055.0
2018-04-16 17:00:00,2018-04-16 17:00:00,55897.004,59663.57,59938.0
2018-04-16 18:00:00,2018-04-16 18:00:00,55339.0,60054.13,59484.0
2018-04-16 19:00:00,2018-04-16 19:00:00,55049.0,60188.234,58118.0
2018-04-16 20:00:00,2018-04-16 20:00:00,55131.0,60262.156,59482.0
2018-04-16 21:00:00,2018-04-16 21:00:00,55812.0,59600.715,58680.0
2018-04-16 22:00:00,2018-04-16 22:00:00,51899.0,56164.125,54559.0
2018-04-16 23:00:00,2018-04-16 23:00:00,48091.0,50866.465,50685.0
2018-04-17 00:00:00,2018-04-17 00:00:00,44556.0,47638.785,48117.0
2018-04-17 01:00:00,2018-04-17 01:00:00,42176.0,44795.48,45725.0
2018-04-17 02:00:00,2018-04-17 02:00:00,40995.0,43429.293,44461.0
2018-04-17 03:00:00,2018-04-17 03:00:00,40448.0,42498.96,44462.0
2018-04-17 04:00:00,2018-04-17 04:00:00,40612.0,41894.742,44561.0
2018-04-17 05:00:00,2018-04-17 05:00:00,42587.0,42933.004,46498.0
2018-04-17 06:00:00,2018-04-17 06:00:00,47629.0,47206.34,52734.0
2018-04-17 07:00:00,2018-04-17 07:00:00,54062.0,53854.598,60514.0
2018-04-17 08:00:00,2018-04-17 08:00:00,57696.0,59900.395,65784.0
2018-04-17 09:00:00,2018-04-17 09:00:00,57616.0,60591.273,66199.0
2018-04-17 10:00:00,2018-04-17 10:00:00,56229.0,59645.57,64142.0
2018-04-17 11:00:00,2018-04-17 11:00:00,54761.0,58704.77,62611.0
2018-04-17 12:00:00,2018-04-17 12:00:00,53045.0,58564.957,60727.0
2018-04-17 13:00:00,2018-04-17 13:00:00,53376.0,58522.496,60764.0
2018-04-17 14:00:00,2018-04-17 14:00:00,53064.0,58142.76,61718.0
2018-04-17 15:00:00,2018-04-17 15:00:00,53266.004,57924.977,61629.0
2018-04-17 16:00:00,2018-04-17 16:00:00,54217.0,58258.69,63067.0
2018-04-17 17:00:00,2018-04-17 17:00:00,56130.996,58635.77,65409.0
2018-04-17 18:00:00,2018-04-17 18:00:00,55590.0,59125.18,64135.0
2018-04-17 19:00:00,2018-04-17 19:00:00,55278.0,59677.46,62211.0
2018-04-17 20:00:00,2018-04-17 20:00:00,55010.0,59401.094,62543.0
2018-04-17 21:00:00,2018-04-17 21:00:00,55642.0,57188.28,61261.0
2018-04-17 22:00:00,2018-04-17 22:00:00,51736.0,54472.87,57541.0
2018-04-17 23:00:00,2018-04-17 23:00:00,48168.0,50284.0,53010.0
2018-04-18 00:00:00,2018-04-18 00:00:00,44213.0,47979.0,47581.0
2018-04-18 01:00:00,2018-04-18 01:00:00,41736.0,44832.242,44915.0
2018-04-18 02:00:00,2018-04-18 02:00:00,40605.0,43679.35,43775.0
2018-04-18 03:00:00,2018-04-18 03:00:00,40118.0,42660.367,43735.0
2018-04-18 04:00:00,2018-04-18 04:00:00,40361.0,41929.75,44225.0
2018-04-18 05:00:00,2018-04-18 05:00:00,42129.0,43521.7,46100.0
2018-04-18 06:00:00,2018-04-18 06:00:00,46902.0,47549.79,51914.0
2018-04-18 07:00:00,2018-04-18 07:00:00,53175.0,54773.7,59531.0
2018-04-18 08:00:00,2018-04-18 08:00:00,56883.0,58655.31,64869.0
2018-04-18 09:00:00,2018-04-18 09:00:00,57141.0,59075.926,66237.0
2018-04-18 10:00:00,2018-04-18 10:00:00,56111.0,59573.875,65288.0
2018-04-18 11:00:00,2018-04-18 11:00:00,55358.0,58891.797,63547.0
2018-04-18 12:00:00,2018-04-18 12:00:00,54160.0,58284.348,63696.0
2018-04-18 13:00:00,2018-04-18 13:00:00,54156.0,58152.72,63865.0
2018-04-18 14:00:00,2018-04-18 14:00:00,53795.0,57873.18,63493.0
2018-04-18 15:00:00,2018-04-18 15:00:00,54098.996,57851.46,63061.0
2018-04-18 16:00:00,2018-04-18 16:00:00,55109.0,57887.977,63324.0
2018-04-18 17:00:00,2018-04-18 17:00:00,57038.004,57771.69,65286.0
2018-04-18 18:00:00,2018-04-18 18:00:00,56107.996,57920.926,63203.0
2018-04-18 19:00:00,2018-04-18 19:00:00,55450.996,58566.055,62187.0
2018-04-18 20:00:00,2018-04-18 20:00:00,55011.0,58372.926,61873.0
2018-04-18 21:00:00,2018-04-18 21:00:00,55734.0,56039.33,59747.0
2018-04-18 22:00:00,2018-04-18 22:00:00,52181.0,53610.77,55727.0
2018-04-18 23:00:00,2018-04-18 23:00:00,48284.004,50705.8,51843.0
2018-04-19 00:00:00,2018-04-19 00:00:00,44620.0,47345.902,47623.0
2018-04-19 01:00:00,2018-04-19 01:00:00,42158.0,44375.906,44477.0
2018-04-19 02:00:00,2018-04-19 02:00:00,41177.0,43275.934,42841.0
2018-04-19 03:00:00,2018-04-19 03:00:00,40781.0,42141.117,42187.0
2018-04-19 04:00:00,2018-04-19 04:00:00,40877.0,42261.203,42378.0
2018-04-19 05:00:00,2018-04-19 05:00:00,42534.004,43458.844,44335.0
2018-04-19 06:00:00,2018-04-19 06:00:00,47129.0,47883.37,49510.0
2018-04-19 07:00:00,2018-04-19 07:00:00,53398.0,54424.62,56767.0
2018-04-19 08:00:00,2018-04-19 08:00:00,57373.0,56391.453,61608.0
2018-04-19 09:00:00,2018-04-19 09:00:00,58018.0,56753.12,64714.0
2018-04-19 10:00:00,2018-04-19 10:00:00,57092.0,56630.51,63299.0
2018-04-19 11:00:00,2018-04-19 11:00:00,56343.0,56333.33,62143.0
2018-04-19 12:00:00,2018-04-19 12:00:00,55047.996,55839.215,59771.0
2018-04-19 13:00:00,2018-04-19 13:00:00,55230.0,55181.668,58274.0
2018-04-19 14:00:00,2018-04-19 14:00:00,55470.0,54831.41,57746.0
2018-04-19 15:00:00,2018-04-19 15:00:00,55829.0,54739.605,56858.0
2018-04-19 16:00:00,2018-04-19 16:00:00,56838.004,54737.56,57586.0
2018-04-19 17:00:00,2018-04-19 17:00:00,58237.0,55034.074,59131.0
2018-04-19 18:00:00,2018-04-19 18:00:00,57674.0,55622.78,59865.0
2018-04-19 19:00:00,2018-04-19 19:00:00,57158.0,56094.36,60429.0
2018-04-19 20:00:00,2018-04-19 20:00:00,56772.0,56366.883,62184.0
2018-04-19 21:00:00,2018-04-19 21:00:00,57274.0,54543.1,61675.0
2018-04-19 22:00:00,2018-04-19 22:00:00,53405.0,52254.55,57431.0
2018-04-19 23:00:00,2018-04-19 23:00:00,49576.0,50262.53,53543.0
2018-04-20 00:00:00,2018-04-20 00:00:00,46001.0,46934.406,50009.0
2018-04-20 01:00:00,2018-04-20 01:00:00,43405.0,43677.8,46835.0
2018-04-20 02:00:00,2018-04-20 02:00:00,42265.004,41565.133,45379.0
2018-04-20 03:00:00,2018-04-20 03:00:00,41830.0,41016.242,44991.0
2018-04-20 04:00:00,2018-04-20 04:00:00,41920.0,41480.926,44928.0
2018-04-20 05:00:00,2018-04-20 05:00:00,43499.0,42199.023,46970.0
2018-04-20 06:00:00,2018-04-20 06:00:00,47467.0,44037.527,52200.0
2018-04-20 07:00:00,2018-04-20 07:00:00,53564.996,47604.156,58430.0
2018-04-20 08:00:00,2018-04-20 08:00:00,57321.0,48503.938,63065.0
2018-04-20 09:00:00,2018-04-20 09:00:00,58221.004,50198.305,63163.0
2018-04-20 10:00:00,2018-04-20 10:00:00,57820.996,50326.82,60353.0
2018-04-20 11:00:00,2018-04-20 11:00:00,57196.0,50330.785,58322.0
2018-04-20 12:00:00,2018-04-20 12:00:00,55753.0,50058.145,56379.0
2018-04-20 13:00:00,2018-04-20 13:00:00,55536.004,49610.234,55082.0
2018-04-20 14:00:00,2018-04-20 14:00:00,55202.004,49596.84,54540.0
2018-04-20 15:00:00,2018-04-20 15:00:00,55050.0,49868.3,54671.0
2018-04-20 16:00:00,2018-04-20 16:00:00,55252.0,50488.668,55824.0
2018-04-20 17:00:00,2018-04-20 17:00:00,56557.0,51188.91,58350.0
2018-04-20 18:00:00,2018-04-20 18:00:00,55869.0,52707.305,58214.0
2018-04-20 19:00:00,2018-04-20 19:00:00,55061.0,54482.52,57438.0
2018-04-20 20:00:00,2018-04-20 20:00:00,54233.0,54071.906,58059.0
2018-04-20 21:00:00,2018-04-20 21:00:00,54204.0,53251.168,57445.0
2018-04-20 22:00:00,2018-04-20 22:00:00,51113.0,51409.527,53586.0
2018-04-20 23:00:00,2018-04-20 23:00:00,47971.0,49272.438,50175.0
2018-04-21 00:00:00,2018-04-21 00:00:00,44430.0,45784.055,47351.0
2018-04-21 01:00:00,2018-04-21 01:00:00,41824.0,43068.19,44853.0
2018-04-21 02:00:00,2018-04-21 02:00:00,40422.0,40892.81,43262.0
2018-04-21 03:00:00,2018-04-21 03:00:00,39431.0,40352.504,42591.0
2018-04-21 04:00:00,2018-04-21 04:00:00,39126.0,39789.53,42809.0
2018-04-21 05:00:00,2018-04-21 05:00:00,39537.0,39902.445,43643.0
2018-04-21 06:00:00,2018-04-21 06:00:00,40322.0,41619.01,45215.0
2018-04-21 07:00:00,2018-04-21 07:00:00,42388.004,43144.71,47553.0
2018-04-21 08:00:00,2018-04-21 08:00:00,44981.0,44311.207,50564.0
2018-04-21 09:00:00,2018-04-21 09:00:00,46699.0,45697.113,51862.0
2018-04-21 10:00:00,2018-04-21 10:00:00,46405.0,46705.98,50203.0
2018-04-21 11:00:00,2018-04-21 11:00:00,45323.0,46992.87,48714.0
2018-04-21 12:00:00,2018-04-21 12:00:00,44117.0,46568.703,64503.0
2018-04-21 13:00:00,2018-04-21 13:00:00,43055.0,46019.094,61369.0
2018-04-21 14:00:00,2018-04-21 14:00:00,42336.0,45183.01,45479.0
2018-04-21 15:00:00,2018-04-21 15:00:00,42332.0,45472.906,45420.0
2018-04-21 16:00:00,2018-04-21 16:00:00,43428.0,46315.03,47050.0
2018-04-21 17:00:00,2018-04-21 17:00:00,46064.004,47069.26,50285.0
2018-04-21 18:00:00,2018-04-21 18:00:00,47603.996,47847.277,52696.0
2018-04-21 19:00:00,2018-04-21 19:00:00,48093.0,48781.695,53101.0
2018-04-21 20:00:00,2018-04-21 20:00:00,48403.004,50190.965,53821.0
2018-04-21 21:00:00,2018-04-21 21:00:00,49320.996,49876.76,53511.0
2018-04-21 22:00:00,2018-04-21 22:00:00,47313.0,48850.543,51882.0
2018-04-21 23:00:00,2018-04-21 23:00:00,44487.0,47130.598,49870.0
2018-04-22 00:00:00,2018-04-22 00:00:00,41607.996,45622.832,47611.0
2018-04-22 01:00:00,2018-04-22 01:00:00,39217.0,41086.957,45473.0
2018-04-22 02:00:00,2018-04-22 02:00:00,38137.0,39921.453,43742.0
2018-04-22 03:00:00,2018-04-22 03:00:00,37654.0,39394.426,43083.0
2018-04-22 04:00:00,2018-04-22 04:00:00,37273.0,40267.758,42752.0
2018-04-22 05:00:00,2018-04-22 05:00:00,37315.0,41289.12,42841.0
2018-04-22 06:00:00,2018-04-22 06:00:00,37066.0,43686.066,43339.0
